"System_ID","Year","Total_hospital_beds","Admissions","Inpatient_Days","Surgical_operations_inpatient","Emergency_room_visits","Other_outpatient_visits_non_ER","Surgical_operations_outpatient","Total_outpatient_visits","Total_Medicaid_days","Total_Medicaid_discharges","Total_Medicare_days","Total_Medicare_discharges","Physicians_and_dentists_FT","Total_personnel_FT","Total_Physicians_NE","Total_Physicians_TE","Total_Physicians_TG","Total_Physicians_TC","Total_Physicians_TP","All_Physicians","Hospitals"
"5993555",2012,1003,22850,217143,4362,80290,97437,7235,177727,61160,7037,85072,10347,59,3466,188,26,184,3,402,862,11
"5993555",2013,1003,24704,220522,3893,65681,157580,8528,223261,57962,6622,96775,10503,82,3466,125,17,87,0,229,540,11
"5993555",2014,1003,24920,216587,3366,75749,182520,12048,258269,77643,5935,87194,10840,101,3527,88,22,115,4,229,559,11
"5993555",2015,951,23503,189597,4451,100798,195684,10488,296482,59192,6328,84426,10418,59,3652,215,16,283,17,531,1121,11
"5993555",2016,670,12784,161646,2452,56228,168221,7349,224449,75649,3493,45301,5370,47,2230,117,59,103,0,279,605,8
"5993855",2011,874,43395,222784,15829,115414,497197,18089,612611,58014,11013,82027,14549,276,7406,719,47,99,504,1369,3014,2
"5993855",2012,879,43760,228534,16026,123265,497229,17392,620494,58789,10688,86768,15355,365,7952,557,759,117,0,1425,3223,2
"5993855",2013,997,50122,259588,16545,163458,673083,22729,836541,61254,11358,105353,18351,401,9121,892,853,131,62,1938,4277,3
"5993855",2014,983,49158,255172,16719,164977,793903,21557,958880,61928,11543,105382,18839,448,9358,712,689,143,61,1605,3658,3
"5993855",2015,984,49584,255543,17980,179611,726501,21891,906112,66815,12644,105715,18748,488,9710,641,767,161,67,1636,3760,3
"5993855",2016,979,49455,257759,18012,187588,773336,23711,960924,65139,12408,109673,19520,500,9728,611,796,166,61,1634,3768,3
"5994125",2011,675,15110,69421,10243,14908,234281,17227,249189,0,0,0,0,89,3582,134,90,289,150,663,1415,20
"5994125",2012,621,11375,57250,7449,16769,212007,18264,228776,0,0,0,0,95,3422,126,102,288,168,683,1462,19
"5994125",2013,599,10677,56666,7115,12832,192892,19968,205724,0,0,0,0,102,3331,111,74,203,41,429,960,19
"5994125",2014,622,9315,57374,6367,14742,193300,21976,208042,0,0,0,0,88,3442,61,38,293,107,499,1086,19
"5994125",2015,639,8009,52869,6048,13236,198850,20860,212086,0,0,0,0,111,3406,136,66,324,103,629,1369,19
"5994125",2016,529,6921,46542,5309,14400,182029,19122,196429,0,0,0,0,97,3064,34,81,335,147,597,1291,17
"5994155",2011,1209,53701,316403,16785,135551,414961,21378,550512,88220,14866,134533,17916,48,6343,1074,282,33,1,1423,2861,3
"5994155",2012,1175,52967,307409,16974,105295,442765,21675,548060,83954,14612,129460,17947,112,6323,1089,305,99,0,1493,3098,3
"5994155",2013,1193,54188,314413,15274,110751,480327,24302,591078,88707,15069,123992,17201,50,6132,962,388,82,3,1435,2920,3
"5994155",2014,1327,56533,316648,13514,203584,643453,22853,847037,85791,14548,126138,17131,83,6922,1384,492,29,4,1909,3901,4
"5994155",2015,1443,61049,364253,15513,232190,667313,29886,899503,92039,15599,159972,22583,73,7693,1350,633,14,26,2023,4119,4
"5994155",2016,1378,63511,391033,17322,235077,795336,32673,1030413,92661,15150,157019,22424,81,8791,1479,548,24,0,2051,4183,4
"5994165",2011,7087,358820,1609996,89784,1293103,3070199,128494,4363302,237653,55209,786855,154335,486,37156,8080,557,1691,121,10449,21384,33
"5994165",2012,7268,359916,1635136,92623,1485064,3030735,128535,4515799,235367,56676,778513,155318,462,37126,8432,2828,2181,351,11672,25926,34
"5994165",2013,7349,357670,1667192,93744,1536579,3244786,132866,4781365,250022,57265,800647,154409,462,37469,8340,1062,2441,1179,13219,26703,34
"5994165",2014,7565,372610,1714815,92959,1587233,3505322,133447,5092556,285570,61361,818719,154710,482,39017,8507,1498,3275,143,13423,27328,34
"5994165",2015,7675,381533,1750634,96633,1613629,3510347,138094,5123976,288485,65857,830891,157340,554,42358,7473,1687,2928,134,13138,25914,34
"5994165",2016,8345,409388,1889860,103999,1850524,3322019,150658,5172543,287933,61758,1025122,194166,615,46320,8320,1757,3792,96,13965,28545,36
"5994175",2011,282,16299,67409,4770,64924,204434,4969,269358,11468,3359,37079,8009,0,1750,365,183,119,0,667,1334,3
"5994175",2012,298,16638,64426,4770,66569,210326,5603,276895,10467,3407,37668,8491,0,1730,279,206,142,0,627,1254,3
"5994175",2013,298,16661,60723,4936,67985,243738,5146,311723,9319,3112,34689,8257,0,1730,279,206,142,0,627,1254,3
"5994175",2014,298,16420,64940,5046,67720,246666,5301,314386,11999,3594,37053,8044,0,2234,374,352,254,0,980,1960,3
"5994175",2015,298,18025,67123,4778,72791,279103,6433,351894,11371,3743,35326,8193,0,2235,374,352,254,0,980,1960,3
"5994175",2016,306,17889,68381,4385,72772,294064,6985,366836,11371,3743,35326,8193,0,2235,374,352,254,0,980,1960,3
"5994195",2011,664,29616,173388,10990,76493,362094,15277,438587,25102,4334,98714,14920,163,3902,260,399,77,1,1035,1935,3
"5994195",2012,636,27792,161153,11898,91537,364295,14702,455832,19117,3931,98976,14340,100,4103,322,309,104,0,997,1832,3
"5994195",2013,664,27459,163169,13111,121210,300645,16964,421855,17907,3785,93474,14489,315,4006,301,96,102,2,995,1811,3
"5994195",2014,753,30716,182651,14665,140884,274805,18547,415689,30291,6123,102431,16917,218,4827,329,424,106,0,1101,2178,4
"5994195",2015,726,39722,188861,14861,147289,300814,18333,448103,21217,4147,97573,16519,222,5013,407,531,81,58,1077,2376,4
"5994195",2016,726,39053,189882,13351,151603,295158,15616,446761,31503,4041,87281,16613,248,6437,426,638,182,1,1247,2742,4
"5994810",2011,449,27052,125902,4986,118976,542241,8929,661217,21747,4955,57958,11463,4,2161,352,453,147,36,988,1980,6
"5994810",2012,466,29822,152619,5253,119453,631989,13380,751442,27859,5384,63909,12468,7,2399,407,747,174,0,1328,2663,6
"5994810",2013,399,28802,136202,5674,135868,680962,19674,816830,23422,4586,58973,12143,7,2526,491,1280,266,0,2037,4081,7
"5994810",2014,494,27766,135512,5558,112386,481389,31141,593775,24575,4885,58616,11378,32,2240,139,244,47,0,430,892,7
"5994810",2015,427,29650,141537,6128,147737,749827,54489,897564,31046,6214,58003,12105,0,2657,475,1224,237,0,1936,3872,6
"5994810",2016,391,28943,142016,5849,146412,715936,53490,862348,34411,6301,52734,11601,0,2497,429,1061,160,0,1650,3300,5
"5995085",2011,2931,131857,689574,37370,477555,949085,78878,1426640,140526,20383,319450,57597,280,11852,2537,461,509,116,3619,7522,13
"5995085",2012,2892,128439,683493,38851,403050,1570094,76208,1973144,126155,19930,331302,57709,460,12678,1411,528,576,247,3342,6564,13
"5995085",2013,2899,120348,677583,36899,436020,1538211,81708,1974231,132284,17221,321211,58175,331,12852,1598,256,769,72,2695,5721,13
"5995085",2014,2958,124298,677472,37587,472091,1316834,79115,1788925,153059,20305,306974,54855,402,13372,1012,99,222,244,2571,4550,14
"5995085",2015,2443,105029,540081,31126,406562,1322345,66428,1728907,124718,16840,249604,48597,358,11823,2046,409,760,11,3226,6810,11
"5995085",2016,2394,102282,530375,32294,515564,1709722,75915,2225286,100007,15150,232612,50583,421,12229,2047,474,979,1,3501,7423,11
"5995095",2011,1440,62822,285861,18647,207843,1588748,22578,1796591,52450,10964,141149,28981,275,6787,965,269,383,10,1627,3529,8
"5995095",2012,2299,100655,495874,31234,320807,1869666,36624,2190473,60844,13149,196885,42682,282,10266,4129,397,949,48,5523,11328,9
"5995095",2013,2051,80738,447144,22763,313371,1655402,32366,1968773,63455,11715,183710,36548,425,9217,3060,418,771,112,4693,9479,8
"5995095",2014,2041,83290,443013,25627,302158,855395,31973,1157553,69279,12727,166617,35389,249,9353,3396,332,883,150,4761,9771,8
"5995095",2015,2118,87409,470477,26958,327054,937415,34043,1264469,118148,16246,176924,37384,262,9579,3224,365,1499,196,5284,10830,9
"5995095",2016,1858,81350,418432,23928,299127,738814,28978,1037941,81788,15607,147736,34861,205,8430,2798,286,616,111,4932,8948,8
"5995125",2011,1036,46384,212166,12184,160732,874471,24625,1035203,29965,7012,128528,24488,36,4321,1362,204,229,105,1766,3702,4
"5995125",2012,1046,45134,204268,12698,158544,830517,26152,989061,28422,6772,122608,24251,43,4650,1431,235,168,36,1711,3624,4
"5995125",2013,1016,42741,195493,12048,148295,849107,26864,997402,28755,7055,118420,23188,48,4332,1353,209,107,65,1694,3476,4
"5995125",2014,1026,43705,194188,12251,152814,861218,26116,1014032,33530,8394,117532,23634,51,4038,1439,185,199,63,1886,3823,4
"5995125",2015,528,22120,109987,5453,97611,671315,14303,768926,20410,4410,63237,11441,59,2377,368,54,9,55,486,1031,2
"5995125",2016,537,23509,112792,6411,96940,698519,14169,795459,32246,7045,61174,10837,52,2804,328,54,11,55,448,948,2
"5995155",2011,3954,193815,843156,45416,882409,2874078,92156,3756487,133418,30575,488183,101519,215,16535,1790,427,559,2314,5844,11149,23
"5995155",2012,3917,192797,833259,36035,881964,2840540,85680,3722504,131439,31361,490607,101880,199,16292,3134,492,817,638,5771,11051,23
"5995155",2013,3579,175994,757906,32208,736973,2476936,80953,3213909,128548,30835,417295,90320,184,14094,2276,618,601,74,4138,7891,21
"5995155",2014,3808,181663,806743,32960,816949,2765789,83675,3582738,178633,42130,451441,92926,313,15757,2176,695,629,89,3589,7491,22
"5995155",2015,3834,186059,800999,33102,844271,3163616,83565,4007887,185990,42010,447088,93725,367,16433,2480,634,525,33,3672,7711,22
"5995155",2016,3681,189311,823721,33368,841647,3271235,78162,4112882,179648,40327,428240,92485,329,16124,2580,336,775,11,3702,7733,22
"5995185",2011,4262,176519,892411,50364,647419,2623380,94290,3270799,133587,29073,460130,78260,240,19549,1870,563,1427,63,4843,9006,31
"5995185",2012,4434,177328,862432,47719,658354,3126638,101587,3784992,141897,29061,414130,77979,209,20377,2310,1174,1642,91,5217,10643,33
"5995185",2013,4317,183182,853469,49218,679195,3145982,108416,3825177,139990,30053,418857,81563,713,22032,2254,2116,1134,336,5846,12399,31
"5995185",2014,4043,172809,779323,45098,641926,3324768,104813,3966694,130352,27443,379218,75591,570,21465,2300,2029,1072,270,5671,11912,33
"5995185",2015,4110,166718,781195,40425,665993,3280882,118711,3946875,132697,28485,379785,75713,662,22593,2787,2290,1024,120,6221,13104,32
"5995185",2016,4529,190309,886576,46778,743026,4293575,131069,5036601,140456,29857,421946,88579,759,25033,3344,2559,1422,74,7399,15557,32
"5995205",2011,8028,408120,1947312,107575,1333105,3426833,142956,4759938,551066,105167,814582,160417,592,36910,4926,272,1819,1577,9378,18564,37
"5995205",2012,7846,389378,1853530,102199,1433527,3293163,136393,4726690,491555,94615,787732,152978,532,36470,6700,273,2561,1405,12250,23721,37
"5995205",2013,7558,376049,1755445,96768,1436837,3425296,130240,4862133,507731,94546,734545,150957,413,32985,8083,238,2672,2193,13918,27517,36
"5995205",2014,7874,365144,1738177,101226,1615026,3245165,125159,4860191,569925,108018,713335,142606,362,34678,7351,357,4182,2885,15969,31106,36
"5995205",2015,7780,378819,1800070,95464,1666317,3327190,138524,4993507,607996,121896,750240,150546,634,36398,7634,395,2576,2178,14503,27920,35
"5995205",2016,7895,384322,1854919,93288,1677278,3555288,141425,5232566,604715,116475,806495,152470,523,35931,6868,410,4206,1569,13053,26629,35
"5995235",2011,444,18843,105135,5375,94018,266180,8761,360198,21091,2895,56195,10350,12,2387,309,45,38,2,394,800,2
"5995235",2012,444,20588,110953,6211,86038,274276,8226,360314,18218,2319,22964,9362,15,2468,287,55,45,0,387,789,2
"5995235",2013,462,19516,111221,5589,73774,264141,8072,337915,20179,2708,67884,11624,19,2448,261,55,68,0,384,787,2
"5995235",2014,444,17403,107143,5375,70918,272835,8402,343753,22137,3000,63769,10069,58,2675,245,66,63,1,375,808,2
"5995235",2015,393,16160,94483,4832,53716,201331,4037,255047,17239,2821,60034,9743,45,2357,232,48,41,0,321,687,1
"5995235",2016,393,16249,92169,4806,55037,204895,4712,259932,17215,2664,58338,9417,46,2390,225,51,53,0,329,704,1
"5995255",2011,2195,45364,510665,12817,105142,1094819,25714,1199961,179683,6242,128064,21252,405,6779,1353,318,303,109,2083,4571,28
"5995255",2012,2424,49114,564599,11781,117970,1141074,28934,1259045,219988,6862,135387,22632,472,7632,1534,381,289,248,2456,5380,31
"5995255",2013,2386,47136,543909,13500,128751,1238642,28731,1367393,172989,7468,145777,21774,493,7671,1179,384,316,118,2024,4514,32
"5995255",2014,2327,47061,540604,10922,127134,1341837,32938,1468971,193206,7295,124160,20672,391,7544,1513,437,383,202,2535,5461,32
"5995255",2015,2272,47357,586085,11831,131165,1379554,35518,1510719,166590,7741,168476,21766,409,8042,1765,409,438,168,2780,5969,32
"5995255",2016,2269,46991,585374,11583,172792,1388849,37784,1561641,181500,7453,159028,20903,246,7923,1540,449,725,141,2855,5956,32
"5995305",2011,1611,77371,403714,23327,277707,1132848,34348,1410555,72126,10397,185847,39059,48,7954,1095,166,804,16,2474,4603,16
"5995335",2011,1161,54226,258050,28582,256068,1842462,50083,2098530,45929,9060,132476,26144,396,7481,540,343,284,14,1181,2758,7
"5995335",2012,1308,62426,286186,29159,254322,2179479,50561,2433801,54411,11501,159446,31433,465,8082,543,605,341,91,1580,3625,8
"5995335",2013,1296,61859,284020,25405,240429,2222853,52166,2463282,55015,11202,145651,29997,485,8261,624,618,449,105,1796,4077,9
"5995335",2014,1504,62787,296927,21717,269414,2354394,55619,2623808,64760,13515,155751,31766,515,8533,1147,681,734,27,2589,5693,11
"5995335",2015,1504,63782,304620,21834,279849,2409151,58355,2689000,69182,14285,159848,32986,501,8450,1299,744,725,12,2780,6061,11
"5995335",2016,1802,77569,342468,26025,336247,1735617,61026,2071864,71151,16242,182317,39784,89,8313,1393,650,1190,16,3249,6587,13
"5995345",2011,2265,99027,482982,23976,392220,2266963,34622,2659183,93482,17417,229976,45189,196,8034,2283,0,1773,0,4056,8308,10
"5995345",2012,2344,99456,502227,22678,385286,1711846,35381,2097132,102187,22479,242556,45608,203,8995,2121,0,726,0,2847,5897,10
"5995345",2013,2151,89673,439518,21849,385547,1507531,38307,1893078,89668,16542,214257,41675,187,8678,0,0,0,0,0,187,11
"5995345",2014,2139,86811,433941,26799,400042,1789615,32897,2189657,81747,15282,211096,40622,199,8417,119,0,3,1,123,445,11
"5995345",2015,2073,79477,390540,22601,461459,1856345,35321,2317804,87916,16408,199009,37640,154,8207,0,0,0,0,620,774,11
"5995345",2016,2073,78581,391462,20380,415278,1875868,50763,2291146,92521,17312,189119,36067,182,7988,13,25,133,8,295,656,12
"5995355",2011,1981,82688,379244,21915,313994,1330143,43890,1644137,65375,14459,209243,40643,10,7157,1974,33,675,14,2859,5565,13
"5995355",2012,1970,83266,371458,21066,300941,1331067,44172,1632008,62503,14647,201238,41029,10,6794,2010,25,808,17,2860,5730,13
"5995355",2013,1945,82631,364733,19493,296371,1295120,41455,1591491,63079,14624,196821,40268,11,6743,1916,27,831,57,2831,5673,13
"5995355",2014,1944,77254,351562,19258,297695,1301735,42476,1599430,64616,14859,186177,36967,10,6796,1945,30,1113,95,3183,6376,13
"5995355",2015,1947,78810,354844,18277,319692,1367495,49127,1687187,73921,16894,180526,36528,23,7009,2061,38,1014,33,3146,6315,14
"5995355",2016,1931,75409,335134,17327,316136,1461669,49568,1777805,60943,15958,182312,36897,10,7261,2252,50,1099,51,3452,6914,15
"5995375",2011,650,30112,143548,6850,145271,538198,12098,683469,16621,3809,86578,15646,36,3396,416,42,569,20,1047,2130,6
"5995375",2012,660,29600,142056,6728,158124,609207,12199,767331,17456,4206,88682,17818,37,3455,419,40,568,16,1049,2129,7
"5995375",2013,661,27775,138508,7092,155891,664836,11682,820727,16235,3865,86550,15239,37,3302,439,45,552,1,1037,2111,7
"5995415",2011,1923,82180,275658,19360,306192,747780,15797,1053972,54610,13562,124454,27987,269,10507,801,117,219,0,2717,4123,8
"5995415",2012,1477,67338,288474,16530,220240,731858,18271,952098,56861,12527,140660,30421,248,8788,19,210,100,0,1017,1594,8
"5995415",2013,1506,77464,326197,16693,219266,679661,20182,898927,66381,14883,162806,35669,272,8148,50,478,273,371,1288,2732,10
"5995415",2014,1581,73220,326487,15749,226328,648689,20561,875017,72497,14877,163042,34559,253,8546,105,659,139,318,1354,2828,10
"5995415",2015,1398,72369,330379,14585,242877,719316,21506,962193,83856,16729,163468,34412,257,8784,59,544,338,691,1632,3521,10
"5995415",2016,1398,72337,341778,18555,286226,773324,24887,1059550,87593,16614,161263,34200,262,9410,269,323,80,16,688,1638,10
"5995425",2011,1984,108316,465193,29326,331026,1281183,56725,1612209,66499,15962,229770,45900,31,10208,1886,2,932,516,3336,6703,9
"5995425",2012,1854,104983,449587,27791,395387,1358677,43992,1754064,66993,17542,222210,45304,5,10081,3027,2,625,41,3884,7584,9
"5995425",2013,1839,101775,429932,27175,413268,1076568,45717,1489836,72773,18438,207099,43607,22,9366,3224,0,745,34,4002,8027,9
"5995425",2014,1814,98336,418378,25961,418209,1306380,46938,1724589,81345,20297,203649,42535,4,9149,2773,1,877,26,3677,7358,9
"5995435",2011,1181,47204,219488,13042,167176,483556,18830,650732,33815,8140,115649,21734,77,4896,1382,310,275,4,1971,4019,6
"5995455",2011,3160,155838,750042,35320,525011,1634687,53445,2159698,230670,35644,324504,68046,146,13115,3892,1163,285,164,5504,11154,14
"5995455",2012,3304,158712,766209,35117,608981,1890920,65553,2499901,219188,35501,330647,66840,186,14105,4414,1150,484,338,6386,12958,16
"5995455",2013,3304,156561,776156,35781,626896,1921637,66009,2548533,212434,34567,340725,68444,192,14005,4652,1778,509,320,7259,14710,17
"5995455",2014,3662,173152,870823,38617,708811,2008895,70462,2717706,248367,40039,387661,75401,198,15501,3963,1373,1037,1049,7422,15042,18
"5995455",2015,3677,175623,888471,39885,761631,2122282,73485,2883913,254826,42603,399656,77054,191,15931,3830,1077,1127,418,6452,13095,18
"5995455",2016,4010,187381,948971,42212,831185,3388234,89900,4219419,255516,43361,428064,83478,335,19039,3556,1440,1444,512,6952,14239,22
"5995570",2011,1021,53601,257627,18184,139386,1447547,28417,1586933,46273,10296,125513,24194,327,7286,438,1085,103,100,1726,3779,4
"5995570",2012,1103,53796,265067,19549,157602,1545421,28975,1703023,46236,9717,132812,25164,359,7673,299,1332,80,114,1825,4009,4
"5995570",2013,1103,51784,259286,15536,309657,1383947,26311,1693604,58332,10161,118613,22369,251,7459,0,0,0,0,0,251,4
"5995570",2014,1226,54931,268694,15333,356995,1613566,27496,1970561,62385,11370,123868,23998,265,8084,0,0,0,0,0,265,5
"5995570",2015,1957,85150,372575,21112,530804,1788453,28926,2319256,94185,18331,175575,34511,292,11799,376,21,317,0,714,1720,6
"5995570",2016,2317,105407,461009,27724,404033,2537947,40881,2941980,100990,21513,244167,49551,479,14499,825,2595,406,80,4972,9357,8
"5995755",2011,1465,74811,449172,14797,213194,1038359,13804,1251553,172674,25710,126035,19885,495,13367,198,386,39,129,752,1999,4
"5995755",2012,1504,72893,436985,13637,209401,1062202,13805,1271603,162297,23827,121966,19835,461,13457,0,0,57,0,0,518,4
"5995755",2013,1498,67326,430716,17395,242067,1014004,12028,1256071,189135,26103,79338,11534,489,13239,0,0,0,0,911,1400,4
"5995755",2014,1458,66380,429036,17870,254381,1007864,12388,1262245,179635,24535,122840,19214,473,13603,0,0,0,0,0,473,4
"5995755",2015,1458,61874,423793,15593,291772,989012,14076,1280784,233431,37279,97071,13595,290,15083,0,0,669,0,669,1628,4
"5995755",2016,1442,60937,427908,14102,224604,967806,17637,1192410,161173,23308,144328,19981,381,15472,0,0,0,0,0,381,4
"5995805",2011,256,4101,52783,1106,48804,177554,3766,226358,23030,700,9134,2147,8,575,27,2,0,2,47,86,4
"5995805",2012,239,3220,46047,668,19323,247846,4422,267169,19079,519,7929,1984,21,629,174,21,22,3,236,477,4
"5995805",2013,229,2874,48347,652,13058,246731,4170,259789,22600,418,8635,1674,25,678,96,21,23,1,155,321,4
"5995805",2014,224,2789,45588,612,18093,256206,4599,274299,17509,466,6617,1650,24,640,99,23,24,3,162,335,4
"5995805",2015,221,2536,47605,631,19549,263372,4805,282921,8317,521,21200,1523,31,564,103,27,27,5,162,355,4
